Epoch,Train Loss,Train F1,Validation Loss,Validation F1
35,0.616957777693055,"tensor([0.9957, 0.9923, 0.9906, 0.9921, 0.9958, 0.9915, 0.9959, 0.0000, 0.9979,
        0.9924, 0.9971, 0.9946, 0.9911, 0.9896, 0.9936, 0.0000, 0.9923, 0.0000,
        0.9948, 0.0000], dtype=torch.float64)",1.6464829923265574,"tensor([0.7597, 0.3000, 0.6265, 0.6413, 0.7108, 0.7347, 0.6571, 0.0000, 0.6346,
        0.8018, 0.6000, 0.6374, 0.8911, 0.4082, 0.5581, 0.0000, 0.7429, 0.0000,
        0.9216, 0.0000], dtype=torch.float64)"
36,0.6170208343923682,"tensor([0.9949, 0.9943, 0.9866, 0.9931, 0.9931, 0.9927, 0.9945, 0.0000, 0.9920,
        0.9956, 0.9915, 0.9946, 0.9946, 0.9942, 0.9949, 0.0000, 0.9923, 0.0000,
        0.9919, 0.0000], dtype=torch.float64)",1.6356819424428601,"tensor([0.7335, 0.3333, 0.5909, 0.6705, 0.7089, 0.7735, 0.6190, 0.0000, 0.6341,
        0.8097, 0.5556, 0.6250, 0.9126, 0.3820, 0.6122, 0.0000, 0.8060, 0.0000,
        0.8571, 0.0000], dtype=torch.float64)"
37,0.6132058378942433,"tensor([0.9953, 0.9885, 0.9920, 0.9946, 0.9935, 0.9932, 0.9955, 0.0000, 0.9995,
        0.9945, 0.9943, 0.9952, 0.9976, 0.9968, 0.9987, 0.0000, 0.9941, 0.0000,
        0.9978, 0.0000], dtype=torch.float64)",1.6549094980974413,"tensor([0.7686, 0.3448, 0.5783, 0.6667, 0.7355, 0.7473, 0.7024, 0.0000, 0.6154,
        0.8065, 0.5946, 0.6087, 0.8866, 0.4340, 0.5909, 0.0000, 0.7200, 0.0000,
        0.8571, 0.0000], dtype=torch.float64)"
38,0.6178354528150558,"tensor([0.9938, 0.9885, 0.9911, 0.9908, 0.9958, 0.9949, 0.9941, 0.0000, 0.9936,
        0.9950, 0.9893, 0.9947, 0.9923, 0.9948, 0.9872, 0.0000, 0.9920, 0.0000,
        0.9940, 0.0000], dtype=torch.float64)",1.6419086147666364,"tensor([0.7457, 0.2727, 0.6667, 0.6424, 0.7329, 0.7447, 0.6211, 0.0000, 0.5981,
        0.8245, 0.5455, 0.5895, 0.8421, 0.4130, 0.5200, 0.0000, 0.7805, 0.0000,
        0.8491, 0.0000], dtype=torch.float64)"
39,0.614810761064796,"tensor([0.9956, 0.9981, 0.9950, 0.9918, 0.9950, 0.9944, 0.9959, 0.0000, 0.9952,
        0.9950, 0.9929, 0.9962, 0.9958, 0.9954, 0.9962, 0.0000, 0.9952, 0.0000,
        0.9955, 0.0000], dtype=torch.float64)",1.6701233502730584,"tensor([0.7555, 0.3478, 0.6173, 0.6307, 0.6944, 0.7035, 0.6234, 0.0000, 0.6263,
        0.7866, 0.5373, 0.5657, 0.8713, 0.3377, 0.4898, 0.0000, 0.7385, 0.0000,
        0.8545, 0.0000], dtype=torch.float64)"
40,0.6101341073465952,"tensor([0.9969, 0.9885, 0.9946, 0.9942, 0.9950, 0.9958, 0.9969, 0.0000, 0.9952,
        0.9972, 0.9957, 0.9941, 0.9982, 0.9941, 0.9987, 0.0000, 0.9971, 0.0000,
        0.9955, 0.0000], dtype=torch.float64)",1.6535169484160093,"tensor([0.7486, 0.1905, 0.6022, 0.6469, 0.7066, 0.7634, 0.6792, 0.0000, 0.6374,
        0.7773, 0.5970, 0.5941, 0.8785, 0.4731, 0.4545, 0.0000, 0.7500, 0.0000,
        0.9231, 0.0000], dtype=torch.float64)"
41,0.6156983646384031,"tensor([0.9941, 0.9962, 0.9891, 0.9921, 0.9973, 0.9941, 0.9962, 0.0000, 0.9947,
        0.9952, 0.9914, 0.9936, 0.9952, 0.9883, 0.9975, 0.0000, 0.9949, 0.0000,
        0.9889, 0.0000], dtype=torch.float64)",1.6423158120954693,"tensor([0.7660, 0.3077, 0.6582, 0.6570, 0.6939, 0.7200, 0.6968, 0.0000, 0.6737,
        0.8151, 0.6301, 0.5688, 0.8829, 0.4340, 0.4500, 0.0000, 0.8154, 0.0000,
        0.8421, 0.0000], dtype=torch.float64)"
42,0.6141495261878135,"tensor([0.9962, 0.9962, 0.9906, 0.9916, 0.9966, 0.9938, 0.9952, 0.0000, 0.9963,
        0.9961, 0.9950, 0.9941, 0.9970, 0.9883, 0.9987, 0.0000, 0.9941, 0.0000,
        0.9933, 0.0000], dtype=torch.float64)",1.6463897606315736,"tensor([0.7572, 0.3000, 0.6579, 0.6433, 0.7329, 0.7174, 0.6410, 0.0000, 0.6882,
        0.7876, 0.6761, 0.6327, 0.8829, 0.5000, 0.4444, 0.0000, 0.6839, 0.0000,
        0.8000, 0.0000], dtype=torch.float64)"
43,0.6198666375079075,"tensor([0.9927, 0.9789, 0.9926, 0.9891, 0.9943, 0.9941, 0.9952, 0.0000, 0.9941,
        0.9908, 0.9943, 0.9914, 0.9976, 0.9890, 0.9911, 0.0000, 0.9912, 0.0000,
        0.9904, 0.0000], dtype=torch.float64)",1.6465728661003236,"tensor([0.7435, 0.2105, 0.6486, 0.6506, 0.6818, 0.7293, 0.6548, 0.0000, 0.6818,
        0.7984, 0.5970, 0.6813, 0.8952, 0.4667, 0.4783, 0.0000, 0.8000, 0.0000,
        0.7903, 0.0000], dtype=torch.float64)"
44,0.6138651312073562,"tensor([0.9939, 0.9962, 0.9941, 0.9942, 0.9962, 0.9946, 0.9941, 0.0000, 0.9968,
        0.9959, 0.9971, 0.9968, 0.9940, 0.9922, 0.9949, 0.0000, 0.9930, 0.0000,
        0.9933, 0.0000], dtype=torch.float64)",1.6108345105810074,"tensor([0.7589, 0.3636, 0.6757, 0.6607, 0.6707, 0.7459, 0.6429, 0.0000, 0.6408,
        0.7869, 0.5161, 0.6600, 0.8679, 0.4235, 0.3830, 0.0000, 0.7571, 0.0000,
        0.8911, 0.0000], dtype=torch.float64)"
