Epoch,Train Loss,Train F1,Validation Loss,Validation F1
189,0.6220358497413131,"tensor([0.9935, 0.9750, 0.9861, 0.9924, 0.9935, 0.9910, 0.9914, 0.0000, 0.9941,
        0.9938, 0.9907, 0.9914, 0.9946, 0.9902, 0.9885, 0.0000, 0.9952, 0.0000,
        0.9948, 0.0000], dtype=torch.float64)",1.6158619112181432,"tensor([0.7630, 0.2609, 0.6575, 0.6708, 0.7105, 0.6606, 0.6667, 0.0000, 0.6813,
        0.8368, 0.5393, 0.6237, 0.8571, 0.4255, 0.5106, 0.0000, 0.7869, 0.0000,
        0.8515, 0.0000], dtype=torch.float64)"
190,0.6181625622006461,"tensor([0.9956, 0.9981, 0.9921, 0.9931, 0.9973, 0.9910, 0.9948, 0.0000, 0.9936,
        0.9954, 0.9950, 0.9963, 0.9941, 0.9967, 0.9911, 0.0000, 0.9905, 0.0000,
        0.9948, 0.0000], dtype=torch.float64)",1.626931891086418,"tensor([0.7610, 0.2222, 0.6585, 0.6313, 0.6968, 0.7097, 0.6879, 0.0000, 0.7174,
        0.8148, 0.5902, 0.6383, 0.8932, 0.5000, 0.4898, 0.0000, 0.7879, 0.0000,
        0.8624, 0.0000], dtype=torch.float64)"
191,0.6242959183385297,"tensor([0.9919, 0.9885, 0.9886, 0.9889, 0.9927, 0.9901, 0.9938, 0.0000, 0.9973,
        0.9940, 0.9907, 0.9872, 0.9929, 0.9909, 0.9975, 0.0000, 0.9923, 0.0000,
        0.9941, 0.0000], dtype=torch.float64)",1.630041424896339,"tensor([0.7674, 0.4000, 0.6506, 0.6349, 0.7250, 0.7333, 0.7030, 0.0000, 0.6739,
        0.7969, 0.6914, 0.5741, 0.9038, 0.4000, 0.4651, 0.0000, 0.7943, 0.0000,
        0.8649, 0.0000], dtype=torch.float64)"
192,0.6296543698601509,"tensor([0.9932, 0.9847, 0.9861, 0.9876, 0.9863, 0.9910, 0.9893, 0.0000, 0.9862,
        0.9890, 0.9936, 0.9861, 0.9935, 0.9864, 0.9949, 0.0000, 0.9897, 0.0000,
        0.9866, 0.0000], dtype=torch.float64)",1.6301155954502933,"tensor([0.7725, 0.1000, 0.5977, 0.6529, 0.7179, 0.6606, 0.6545, 0.0000, 0.6170,
        0.8048, 0.5507, 0.5905, 0.8807, 0.4792, 0.5417, 0.0000, 0.7812, 0.0000,
        0.8807, 0.0000], dtype=torch.float64)"
193,0.6201156430741945,"tensor([0.9948, 0.9923, 0.9940, 0.9899, 0.9954, 0.9955, 0.9931, 0.0000, 0.9910,
        0.9952, 0.9886, 0.9952, 0.9946, 0.9916, 0.9924, 0.0000, 0.9919, 0.0000,
        0.9978, 0.0000], dtype=torch.float64)",1.6514977513779328,"tensor([0.7314, 0.3158, 0.6585, 0.6462, 0.6951, 0.7322, 0.6748, 0.0000, 0.6067,
        0.8078, 0.5397, 0.5714, 0.8889, 0.4615, 0.5128, 0.0000, 0.7812, 0.0000,
        0.8679, 0.0000], dtype=torch.float64)"
194,0.6240678728367448,"tensor([0.9933, 0.9885, 0.9911, 0.9909, 0.9916, 0.9912, 0.9920, 0.0000, 0.9941,
        0.9922, 0.9857, 0.9855, 0.9923, 0.9844, 0.9860, 0.0000, 0.9901, 0.0000,
        0.9926, 0.0000], dtype=torch.float64)",1.6447179109147452,"tensor([0.7522, 0.1429, 0.6265, 0.6488, 0.7044, 0.6979, 0.6780, 0.0000, 0.7111,
        0.7869, 0.5316, 0.6087, 0.8846, 0.4390, 0.4324, 0.0000, 0.8029, 0.0000,
        0.8070, 0.0000], dtype=torch.float64)"
195,0.6253103854604402,"tensor([0.9919, 0.9962, 0.9955, 0.9881, 0.9946, 0.9904, 0.9931, 0.0000, 0.9926,
        0.9931, 0.9872, 0.9914, 0.9928, 0.9786, 0.9923, 0.0000, 0.9919, 0.0000,
        0.9948, 0.0000], dtype=torch.float64)",1.6092198442872674,"tensor([0.7778, 0.2222, 0.6173, 0.6734, 0.7125, 0.7653, 0.6667, 0.0000, 0.6522,
        0.7881, 0.5882, 0.5743, 0.8000, 0.4318, 0.4583, 0.0000, 0.8226, 0.0000,
        0.8596, 0.0000], dtype=torch.float64)"
196,0.6190891735574533,"tensor([0.9958, 0.9886, 0.9911, 0.9926, 0.9958, 0.9910, 0.9945, 0.0000, 0.9936,
        0.9938, 0.9971, 0.9968, 0.9976, 0.9935, 0.9911, 0.0000, 0.9927, 0.0000,
        0.9926, 0.0000], dtype=torch.float64)",1.5875112786647958,"tensor([0.7730, 0.3636, 0.6400, 0.6395, 0.7355, 0.7363, 0.6923, 0.0000, 0.6947,
        0.8230, 0.6216, 0.5962, 0.8785, 0.4742, 0.5833, 0.0000, 0.8154, 0.0000,
        0.8319, 0.0000], dtype=torch.float64)"
197,0.6222284175760245,"tensor([0.9951, 0.9904, 0.9886, 0.9908, 0.9958, 0.9904, 0.9931, 0.0000, 0.9915,
        0.9922, 0.9922, 0.9898, 0.9923, 0.9922, 0.9924, 0.0000, 0.9901, 0.0000,
        0.9933, 0.0000], dtype=torch.float64)",1.5914187138134608,"tensor([0.7546, 0.0000, 0.6292, 0.6568, 0.6897, 0.7526, 0.6962, 0.0000, 0.6517,
        0.8167, 0.5750, 0.5957, 0.8679, 0.4660, 0.5000, 0.0000, 0.7812, 0.0000,
        0.8649, 0.0000], dtype=torch.float64)"
198,0.6240764333683521,"tensor([0.9935, 0.9827, 0.9906, 0.9926, 0.9924, 0.9927, 0.9897, 0.0000, 0.9883,
        0.9931, 0.9900, 0.9936, 0.9934, 0.9857, 0.9924, 0.0000, 0.9938, 0.0000,
        0.9955, 0.0000], dtype=torch.float64)",1.6208562264550466,"tensor([0.7753, 0.2000, 0.6087, 0.6433, 0.7355, 0.7333, 0.6842, 0.0000, 0.6067,
        0.7711, 0.5833, 0.5545, 0.8182, 0.4719, 0.5714, 0.0000, 0.7121, 0.0000,
        0.8673, 0.0000], dtype=torch.float64)"
199,0.6186214772971171,"tensor([0.9949, 0.9981, 0.9925, 0.9901, 0.9939, 0.9927, 0.9934, 0.0000, 0.9920,
        0.9947, 0.9950, 0.9936, 0.9928, 0.9915, 0.9936, 0.0000, 0.9934, 0.0000,
        0.9941, 0.0000], dtype=torch.float64)",1.5745808129171723,"tensor([0.7946, 0.2000, 0.5400, 0.6358, 0.6853, 0.7302, 0.7205, 0.0000, 0.6538,
        0.8259, 0.6582, 0.6105, 0.8807, 0.5275, 0.5833, 0.0000, 0.7407, 0.0000,
        0.8649, 0.0000], dtype=torch.float64)"
200,0.6235215432396864,"tensor([0.9946, 0.9884, 0.9921, 0.9922, 0.9931, 0.9904, 0.9910, 0.0000, 0.9942,
        0.9936, 0.9886, 0.9877, 0.9916, 0.9863, 0.9885, 0.0000, 0.9905, 0.0000,
        0.9911, 0.0000], dtype=torch.float64)",1.619421307708839,"tensor([0.7514, 0.3000, 0.6585, 0.6603, 0.7027, 0.7282, 0.6759, 0.0000, 0.6452,
        0.7984, 0.5679, 0.5825, 0.8649, 0.5000, 0.4545, 0.0000, 0.7656, 0.0000,
        0.8547, 0.0000], dtype=torch.float64)"
201,0.6185901916429443,"tensor([0.9969, 0.9962, 0.9916, 0.9924, 0.9985, 0.9930, 0.9924, 0.0000, 0.9941,
        0.9949, 0.9950, 0.9952, 0.9976, 0.9896, 0.9872, 0.0000, 0.9912, 0.0000,
        0.9933, 0.0000], dtype=torch.float64)",1.6018485158778317,"tensor([0.7536, 0.2105, 0.5455, 0.6623, 0.7143, 0.7538, 0.7027, 0.0000, 0.6222,
        0.8361, 0.5833, 0.6139, 0.9000, 0.5490, 0.5333, 0.0000, 0.7603, 0.0000,
        0.8727, 0.0000], dtype=torch.float64)"
202,0.6220426010884054,"tensor([0.9942, 0.9962, 0.9936, 0.9903, 0.9943, 0.9907, 0.9910, 0.0000, 0.9926,
        0.9945, 0.9886, 0.9893, 0.9958, 0.9928, 0.9885, 0.0000, 0.9920, 0.0000,
        0.9889, 0.0000], dtype=torch.float64)",1.6930883710052589,"tensor([0.7559, 0.2500, 0.5833, 0.6291, 0.7044, 0.6882, 0.6543, 0.0000, 0.5714,
        0.8033, 0.5287, 0.6327, 0.8381, 0.5169, 0.4706, 0.0000, 0.7123, 0.0000,
        0.8624, 0.0000], dtype=torch.float64)"
203,0.6233007344759613,"tensor([0.9933, 0.9942, 0.9930, 0.9914, 0.9927, 0.9887, 0.9935, 0.0000, 0.9931,
        0.9922, 0.9929, 0.9909, 0.9958, 0.9916, 0.9860, 0.0000, 0.9901, 0.0000,
        0.9889, 0.0000], dtype=torch.float64)",1.6475240466664138,"tensor([0.7784, 0.2500, 0.6279, 0.6234, 0.6842, 0.7263, 0.6543, 0.0000, 0.5957,
        0.7953, 0.5349, 0.5524, 0.8909, 0.5051, 0.5833, 0.0000, 0.7536, 0.0000,
        0.8348, 0.0000], dtype=torch.float64)"
204,0.6176022886448873,"tensor([0.9962, 0.9904, 0.9921, 0.9922, 0.9966, 0.9918, 0.9965, 0.0000, 0.9947,
        0.9954, 0.9964, 0.9925, 0.9958, 0.9955, 0.9936, 0.0000, 0.9927, 0.0000,
        0.9926, 0.0000], dtype=torch.float64)",1.603167882629197,"tensor([0.7638, 0.2105, 0.6042, 0.6557, 0.7248, 0.7379, 0.6867, 0.0000, 0.6286,
        0.8148, 0.6197, 0.5510, 0.8762, 0.5116, 0.5600, 0.0000, 0.8235, 0.0000,
        0.8750, 0.0000], dtype=torch.float64)"
205,0.6197465694331481,"tensor([0.9956, 0.9942, 0.9906, 0.9927, 0.9958, 0.9910, 0.9941, 0.0000, 0.9952,
        0.9936, 0.9886, 0.9925, 0.9964, 0.9877, 0.9975, 0.0000, 0.9901, 0.0000,
        0.9933, 0.0000], dtype=torch.float64)",1.6305468908019822,"tensor([0.7514, 0.2105, 0.6279, 0.6647, 0.7013, 0.7568, 0.7020, 0.0000, 0.6500,
        0.8197, 0.5750, 0.5357, 0.8070, 0.4694, 0.5909, 0.0000, 0.7717, 0.0000,
        0.8103, 0.0000], dtype=torch.float64)"
206,0.6232322502231034,"tensor([0.9940, 0.9885, 0.9881, 0.9903, 0.9920, 0.9930, 0.9896, 0.0000, 0.9936,
        0.9947, 0.9879, 0.9877, 0.9940, 0.9857, 0.9936, 0.0000, 0.9952, 0.0000,
        0.9837, 0.0000], dtype=torch.float64)",1.674708690458131,"tensor([0.7838, 0.1905, 0.5743, 0.6460, 0.6839, 0.7640, 0.6552, 0.0000, 0.6087,
        0.7984, 0.5600, 0.5657, 0.8627, 0.4301, 0.6538, 0.0000, 0.7939, 0.0000,
        0.8829, 0.0000], dtype=torch.float64)"
207,0.6179732597233518,"tensor([0.9957, 0.9769, 0.9926, 0.9931, 0.9943, 0.9896, 0.9938, 0.0000, 0.9931,
        0.9954, 0.9914, 0.9941, 0.9988, 0.9915, 0.9975, 0.0000, 0.9949, 0.0000,
        0.9948, 0.0000], dtype=torch.float64)",1.6200931882395329,"tensor([0.7762, 0.1429, 0.6265, 0.6284, 0.6826, 0.7821, 0.6405, 0.0000, 0.6392,
        0.8226, 0.6667, 0.6154, 0.8485, 0.4762, 0.5500, 0.0000, 0.7939, 0.0000,
        0.9074, 0.0000], dtype=torch.float64)"
208,0.6202812055205368,"tensor([0.9934, 0.9923, 0.9826, 0.9922, 0.9973, 0.9918, 0.9965, 0.0000, 0.9936,
        0.9943, 0.9915, 0.9984, 0.9946, 0.9870, 0.9911, 0.0000, 0.9934, 0.0000,
        0.9963, 0.0000], dtype=torch.float64)",1.636907879974464,"tensor([0.7413, 0.1333, 0.5814, 0.6708, 0.6711, 0.7291, 0.6795, 0.0000, 0.5979,
        0.8354, 0.5714, 0.5870, 0.8624, 0.4220, 0.5532, 0.0000, 0.8031, 0.0000,
        0.8174, 0.0000], dtype=torch.float64)"
209,0.6228006494001627,"tensor([0.9933, 0.9866, 0.9871, 0.9916, 0.9943, 0.9904, 0.9917, 0.0000, 0.9925,
        0.9940, 0.9908, 0.9909, 0.9893, 0.9922, 0.9834, 0.0000, 0.9916, 0.0000,
        0.9948, 0.0000], dtype=torch.float64)",1.6587775270529934,"tensor([0.7707, 0.2400, 0.5778, 0.6384, 0.7097, 0.7115, 0.6347, 0.0000, 0.6200,
        0.7744, 0.5970, 0.6429, 0.8000, 0.4898, 0.4898, 0.0000, 0.8403, 0.0000,
        0.8762, 0.0000], dtype=torch.float64)"
210,0.6196845276422214,"tensor([0.9948, 0.9942, 0.9960, 0.9929, 0.9947, 0.9930, 0.9948, 0.0000, 0.9904,
        0.9927, 0.9900, 0.9941, 0.9976, 0.9935, 0.9949, 0.0000, 0.9898, 0.0000,
        0.9926, 0.0000], dtype=torch.float64)",1.6898394834648058,"tensor([0.7490, 0.1429, 0.5000, 0.6556, 0.6839, 0.7598, 0.5799, 0.0000, 0.6667,
        0.7455, 0.5143, 0.5941, 0.8785, 0.4848, 0.4490, 0.0000, 0.8099, 0.0000,
        0.8571, 0.0000], dtype=torch.float64)"
211,0.6226646516763815,"tensor([0.9928, 0.9981, 0.9911, 0.9909, 0.9931, 0.9913, 0.9941, 0.0000, 0.9910,
        0.9918, 0.9857, 0.9946, 0.9928, 0.9896, 0.9936, 0.0000, 0.9908, 0.0000,
        0.9896, 0.0000], dtype=torch.float64)",1.675926628236246,"tensor([0.7592, 0.3158, 0.5745, 0.6228, 0.6946, 0.7120, 0.6405, 0.0000, 0.6458,
        0.8052, 0.5750, 0.5934, 0.8807, 0.4865, 0.4889, 0.0000, 0.7937, 0.0000,
        0.8868, 0.0000], dtype=torch.float64)"
212,0.618883764925331,"tensor([0.9948, 0.9962, 0.9936, 0.9934, 0.9954, 0.9949, 0.9941, 0.0000, 0.9947,
        0.9934, 0.9929, 0.9893, 0.9964, 0.9896, 0.9936, 0.0000, 0.9941, 0.0000,
        0.9948, 0.0000], dtype=torch.float64)",1.667652710355987,"tensor([0.7716, 0.3529, 0.5684, 0.6424, 0.6761, 0.7128, 0.6541, 0.0000, 0.6526,
        0.7955, 0.5405, 0.6279, 0.8738, 0.4237, 0.6047, 0.0000, 0.7907, 0.0000,
        0.8519, 0.0000], dtype=torch.float64)"
213,0.6186145494442186,"tensor([0.9951, 0.9904, 0.9926, 0.9932, 0.9962, 0.9879, 0.9903, 0.0000, 0.9942,
        0.9947, 0.9914, 0.9947, 0.9970, 0.9948, 0.9962, 0.0000, 0.9912, 0.0000,
        0.9941, 0.0000], dtype=torch.float64)",1.6421888036635315,"tensor([0.7595, 0.3158, 0.6588, 0.6625, 0.6839, 0.7356, 0.6832, 0.0000, 0.6458,
        0.8174, 0.6027, 0.5957, 0.9216, 0.4602, 0.4490, 0.0000, 0.7656, 0.0000,
        0.7805, 0.0000], dtype=torch.float64)"
214,0.6194333598798066,"tensor([0.9945, 0.9885, 0.9921, 0.9934, 0.9935, 0.9913, 0.9955, 0.0000, 0.9957,
        0.9929, 0.9914, 0.9920, 0.9964, 0.9922, 0.9962, 0.0000, 0.9901, 0.0000,
        0.9963, 0.0000], dtype=torch.float64)",1.6310803064636428,"tensor([0.7630, 0.2353, 0.6265, 0.6472, 0.6974, 0.7708, 0.6923, 0.0000, 0.6667,
        0.8327, 0.7273, 0.5882, 0.8174, 0.4848, 0.5000, 0.0000, 0.7313, 0.0000,
        0.8972, 0.0000], dtype=torch.float64)"
215,0.6192984211908635,"tensor([0.9940, 0.9884, 0.9886, 0.9932, 0.9966, 0.9929, 0.9945, 0.0000, 0.9947,
        0.9924, 0.9936, 0.9925, 0.9964, 0.9876, 0.9949, 0.0000, 0.9930, 0.0000,
        0.9941, 0.0000], dtype=torch.float64)",1.6831874415326658,"tensor([0.7635, 0.0000, 0.6190, 0.6057, 0.6757, 0.6990, 0.6386, 0.0000, 0.6522,
        0.8190, 0.6279, 0.5253, 0.9000, 0.5208, 0.4583, 0.0000, 0.7424, 0.0000,
        0.8246, 0.0000], dtype=torch.float64)"
216,0.6223476472482039,"tensor([0.9950, 0.9846, 0.9916, 0.9884, 0.9958, 0.9913, 0.9924, 0.0000, 0.9910,
        0.9938, 0.9907, 0.9936, 0.9929, 0.9877, 0.9924, 0.0000, 0.9920, 0.0000,
        0.9926, 0.0000], dtype=torch.float64)",1.6699119987611246,"tensor([0.7505, 0.2000, 0.6111, 0.6304, 0.7179, 0.7368, 0.6709, 0.0000, 0.6250,
        0.8264, 0.5641, 0.6190, 0.8868, 0.4571, 0.4865, 0.0000, 0.7869, 0.0000,
        0.8333, 0.0000], dtype=torch.float64)"
217,0.6195109783081424,"tensor([0.9936, 0.9923, 0.9916, 0.9906, 0.9969, 0.9907, 0.9952, 0.0000, 0.9947,
        0.9945, 0.9964, 0.9946, 0.9917, 0.9915, 0.9987, 0.0000, 0.9923, 0.0000,
        0.9859, 0.0000], dtype=torch.float64)",1.648184075710457,"tensor([0.7692, 0.1250, 0.6329, 0.6300, 0.6753, 0.6935, 0.6795, 0.0000, 0.6667,
        0.8160, 0.7222, 0.5941, 0.8411, 0.4950, 0.5000, 0.0000, 0.7907, 0.0000,
        0.9038, 0.0000], dtype=torch.float64)"
218,0.6165537117759026,"tensor([0.9952, 0.9865, 0.9926, 0.9917, 0.9962, 0.9913, 0.9952, 0.0000, 0.9963,
        0.9949, 0.9879, 0.9941, 0.9940, 0.9935, 0.9949, 0.0000, 0.9952, 0.0000,
        0.9866, 0.0000], dtype=torch.float64)",1.6624433893987662,"tensor([0.7689, 0.0952, 0.6047, 0.6409, 0.7195, 0.6952, 0.6752, 0.0000, 0.6522,
        0.8072, 0.6250, 0.6105, 0.8348, 0.4494, 0.5000, 0.0000, 0.7840, 0.0000,
        0.8868, 0.0000], dtype=torch.float64)"
219,0.6224402245436266,"tensor([0.9942, 0.9790, 0.9891, 0.9911, 0.9916, 0.9927, 0.9914, 0.0000, 0.9957,
        0.9936, 0.9886, 0.9952, 0.9970, 0.9896, 0.9924, 0.0000, 0.9901, 0.0000,
        0.9903, 0.0000], dtype=torch.float64)",1.6399768224426072,"tensor([0.7681, 0.2727, 0.6000, 0.6576, 0.7152, 0.7216, 0.6625, 0.0000, 0.6400,
        0.7951, 0.5789, 0.5926, 0.8491, 0.4894, 0.5238, 0.0000, 0.7302, 0.0000,
        0.8468, 0.0000], dtype=torch.float64)"
220,0.6200359948290859,"tensor([0.9935, 0.9942, 0.9941, 0.9921, 0.9927, 0.9915, 0.9917, 0.0000, 0.9941,
        0.9940, 0.9936, 0.9941, 0.9964, 0.9922, 0.9911, 0.0000, 0.9919, 0.0000,
        0.9933, 0.0000], dtype=torch.float64)",1.6452692025687703,"tensor([0.7637, 0.3333, 0.5823, 0.6685, 0.7051, 0.7582, 0.6623, 0.0000, 0.6353,
        0.8220, 0.6471, 0.6136, 0.8704, 0.4878, 0.5000, 0.0000, 0.8067, 0.0000,
        0.8704, 0.0000], dtype=torch.float64)"
221,0.6173880547224482,"tensor([0.9958, 0.9962, 0.9891, 0.9931, 0.9966, 0.9949, 0.9934, 0.0000, 0.9963,
        0.9931, 0.9929, 0.9936, 0.9988, 0.9877, 0.9924, 0.0000, 0.9919, 0.0000,
        0.9970, 0.0000], dtype=torch.float64)",1.6560241304169194,"tensor([0.7599, 0.3478, 0.5926, 0.6538, 0.7133, 0.7330, 0.6548, 0.0000, 0.6105,
        0.7692, 0.4912, 0.6186, 0.8103, 0.4944, 0.4091, 0.0000, 0.7812, 0.0000,
        0.8727, 0.0000], dtype=torch.float64)"
222,0.6224821005461796,"tensor([0.9939, 0.9942, 0.9931, 0.9913, 0.9916, 0.9895, 0.9941, 0.0000, 0.9931,
        0.9922, 0.9864, 0.9872, 0.9875, 0.9903, 0.9885, 0.0000, 0.9901, 0.0000,
        0.9933, 0.0000], dtype=torch.float64)",1.6610622961544297,"tensor([0.7452, 0.1053, 0.6047, 0.6309, 0.6867, 0.7236, 0.6707, 0.0000, 0.6824,
        0.8050, 0.6429, 0.5918, 0.8515, 0.4419, 0.4762, 0.0000, 0.8031, 0.0000,
        0.9038, 0.0000], dtype=torch.float64)"
223,0.6237124342692377,"tensor([0.9929, 0.9846, 0.9881, 0.9913, 0.9962, 0.9921, 0.9903, 0.0000, 0.9915,
        0.9924, 0.9936, 0.9834, 0.9904, 0.9935, 0.9860, 0.0000, 0.9941, 0.0000,
        0.9904, 0.0000], dtype=torch.float64)",1.6483088126074534,"tensor([0.7634, 0.2000, 0.5977, 0.6667, 0.7097, 0.7471, 0.6629, 0.0000, 0.6346,
        0.8210, 0.5556, 0.6237, 0.8522, 0.4396, 0.4074, 0.0000, 0.7353, 0.0000,
        0.8972, 0.0000], dtype=torch.float64)"
224,0.6213368426217749,"tensor([0.9940, 0.9942, 0.9945, 0.9903, 0.9943, 0.9904, 0.9928, 0.0000, 0.9909,
        0.9906, 0.9914, 0.9893, 0.9952, 0.9954, 0.9886, 0.0000, 0.9905, 0.0000,
        0.9948, 0.0000], dtype=torch.float64)",1.6390511225728155,"tensor([0.7672, 0.2727, 0.5783, 0.6270, 0.7403, 0.7614, 0.6467, 0.0000, 0.6374,
        0.8313, 0.5915, 0.6170, 0.8750, 0.4466, 0.5238, 0.0000, 0.7538, 0.0000,
        0.8598, 0.0000], dtype=torch.float64)"
225,0.6233805592268763,"tensor([0.9925, 0.9827, 0.9931, 0.9898, 0.9935, 0.9910, 0.9948, 0.0000, 0.9904,
        0.9917, 0.9900, 0.9936, 0.9947, 0.9909, 0.9898, 0.0000, 0.9894, 0.0000,
        0.9859, 0.0000], dtype=torch.float64)",1.6857961512692152,"tensor([0.7345, 0.3333, 0.5814, 0.6450, 0.6846, 0.7204, 0.6623, 0.0000, 0.6531,
        0.8304, 0.5970, 0.6170, 0.9126, 0.4706, 0.3590, 0.0000, 0.8305, 0.0000,
        0.8182, 0.0000], dtype=torch.float64)"
226,0.6152563940993403,"tensor([0.9959, 0.9904, 0.9925, 0.9941, 0.9935, 0.9932, 0.9948, 0.0000, 0.9947,
        0.9959, 0.9957, 0.9920, 0.9952, 0.9941, 0.9911, 0.0000, 0.9949, 0.0000,
        0.9956, 0.0000], dtype=torch.float64)",1.6743918607150081,"tensor([0.7623, 0.3158, 0.6047, 0.6937, 0.6962, 0.7674, 0.6582, 0.0000, 0.6735,
        0.8193, 0.6024, 0.6154, 0.8824, 0.3964, 0.3913, 0.0000, 0.7407, 0.0000,
        0.8246, 0.0000], dtype=torch.float64)"
227,0.6198612982072659,"tensor([0.9939, 0.9904, 0.9931, 0.9926, 0.9927, 0.9921, 0.9941, 0.0000, 0.9936,
        0.9947, 0.9893, 0.9904, 0.9946, 0.9909, 0.9847, 0.0000, 0.9941, 0.0000,
        0.9911, 0.0000], dtype=torch.float64)",1.677845186400182,"tensor([0.7810, 0.2222, 0.5974, 0.6379, 0.7250, 0.7363, 0.6517, 0.0000, 0.6374,
        0.8333, 0.6154, 0.5773, 0.8411, 0.4783, 0.4390, 0.0000, 0.7903, 0.0000,
        0.8421, 0.0000], dtype=torch.float64)"
228,0.6171087784103746,"tensor([0.9954, 0.9866, 0.9955, 0.9914, 0.9962, 0.9927, 0.9938, 0.0000, 0.9968,
        0.9940, 0.9964, 0.9925, 0.9982, 0.9922, 0.9962, 0.0000, 0.9949, 0.0000,
        0.9926, 0.0000], dtype=torch.float64)",1.6811529363243325,"tensor([0.7523, 0.3000, 0.5823, 0.6687, 0.6667, 0.7273, 0.6627, 0.0000, 0.5981,
        0.8017, 0.5714, 0.6047, 0.8403, 0.3810, 0.3810, 0.0000, 0.8000, 0.0000,
        0.7937, 0.0000], dtype=torch.float64)"
229,0.6215083621390809,"tensor([0.9943, 0.9846, 0.9891, 0.9899, 0.9950, 0.9898, 0.9938, 0.0000, 0.9957,
        0.9929, 0.9893, 0.9909, 0.9911, 0.9928, 0.9962, 0.0000, 0.9901, 0.0000,
        0.9926, 0.0000], dtype=torch.float64)",1.6761865708434467,"tensor([0.7610, 0.2105, 0.6176, 0.6304, 0.6443, 0.6735, 0.6543, 0.0000, 0.6408,
        0.8148, 0.5814, 0.5743, 0.9038, 0.4646, 0.4651, 0.0000, 0.7581, 0.0000,
        0.8932, 0.0000], dtype=torch.float64)"
230,0.6209070509833492,"tensor([0.9946, 0.9942, 0.9891, 0.9893, 0.9950, 0.9884, 0.9928, 0.0000, 0.9920,
        0.9936, 0.9914, 0.9930, 0.9934, 0.9916, 0.9924, 0.0000, 0.9941, 0.0000,
        0.9896, 0.0000], dtype=torch.float64)",1.6415688721493225,"tensor([0.7734, 0.2000, 0.6098, 0.6095, 0.6712, 0.7254, 0.6310, 0.0000, 0.6598,
        0.7937, 0.5278, 0.5918, 0.9038, 0.4198, 0.3784, 0.0000, 0.8130, 0.0000,
        0.8440, 0.0000], dtype=torch.float64)"
231,0.6150843450646153,"tensor([0.9940, 0.9923, 0.9950, 0.9937, 0.9985, 0.9952, 0.9955, 0.0000, 0.9952,
        0.9943, 0.9936, 0.9968, 0.9934, 0.9915, 0.9924, 0.0000, 0.9938, 0.0000,
        0.9941, 0.0000], dtype=torch.float64)",1.6328339314383595,"tensor([0.7638, 0.2500, 0.5778, 0.6253, 0.7205, 0.7500, 0.6944, 0.0000, 0.7216,
        0.8299, 0.5574, 0.5688, 0.8679, 0.4545, 0.5106, 0.0000, 0.7727, 0.0000,
        0.8807, 0.0000], dtype=torch.float64)"
232,0.6141286102497627,"tensor([0.9953, 0.9981, 0.9945, 0.9922, 0.9958, 0.9932, 0.9952, 0.0000, 0.9957,
        0.9972, 0.9950, 0.9957, 0.9982, 0.9948, 0.9924, 0.0000, 0.9901, 0.0000,
        0.9978, 0.0000], dtype=torch.float64)",1.6427272562070185,"tensor([0.7555, 0.3000, 0.5405, 0.6667, 0.7342, 0.7065, 0.6267, 0.0000, 0.6458,
        0.8255, 0.5753, 0.6105, 0.8704, 0.4045, 0.5882, 0.0000, 0.7273, 0.0000,
        0.8972, 0.0000], dtype=torch.float64)"
233,0.6238355911956079,"tensor([0.9941, 0.9942, 0.9896, 0.9870, 0.9931, 0.9918, 0.9910, 0.0000, 0.9947,
        0.9956, 0.9921, 0.9861, 0.9946, 0.9876, 0.9911, 0.0000, 0.9883, 0.0000,
        0.9926, 0.0000], dtype=torch.float64)",1.6702078908778317,"tensor([0.7500, 0.3333, 0.5682, 0.6621, 0.6897, 0.7400, 0.6509, 0.0000, 0.6977,
        0.7845, 0.5352, 0.5625, 0.8108, 0.4742, 0.4348, 0.0000, 0.8376, 0.0000,
        0.8136, 0.0000], dtype=torch.float64)"
234,0.6203965079385252,"tensor([0.9936, 0.9866, 0.9965, 0.9906, 0.9954, 0.9944, 0.9931, 0.0000, 0.9926,
        0.9936, 0.9929, 0.9925, 0.9964, 0.9909, 0.9936, 0.0000, 0.9923, 0.0000,
        0.9874, 0.0000], dtype=torch.float64)",1.6216244003147755,"tensor([0.7946, 0.2353, 0.6098, 0.6534, 0.7285, 0.7143, 0.6752, 0.0000, 0.6250,
        0.8333, 0.5400, 0.6279, 0.8654, 0.4950, 0.5854, 0.0000, 0.7445, 0.0000,
        0.8909, 0.0000], dtype=torch.float64)"
235,0.6191962243289956,"tensor([0.9938, 0.9981, 0.9955, 0.9934, 0.9947, 0.9949, 0.9955, 0.0000, 0.9894,
        0.9952, 0.9914, 0.9952, 0.9988, 0.9942, 0.9924, 0.0000, 0.9912, 0.0000,
        0.9881, 0.0000], dtype=torch.float64)",1.617775432500253,"tensor([0.7940, 0.2353, 0.5517, 0.6727, 0.6946, 0.7514, 0.6746, 0.0000, 0.7000,
        0.7983, 0.5682, 0.5854, 0.8649, 0.5227, 0.4762, 0.0000, 0.7761, 0.0000,
        0.8440, 0.0000], dtype=torch.float64)"
